Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P10;Ordem de Produção (Embutidos) Premix - Mais Frango;MAIS_FRANGO.PPE.0022.V1;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Embutidos) Produto Acabado - Bello Balsa Nova;BELLO.PPE.0176.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Embutidos) Produto Acabado - Bello Eldorado;BELLO.PPE.0169.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Embutidos) Produto Acabado - Mais Frango;MAIS_FRANGO.PPE.0020.V1;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Bello AP. do Taboado;BELLO.PPE.0171.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Bello Itaquirai;BELLO.PPE.0174.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Mais Frango;MAIS_FRANGO.PPE.005.V4;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Mar e Terra;MAR_E_TERRA.PPE.0132.V1;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Pluma Bariri;PLUMA_AGRO.PPE.0338.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Pluma Dois Vizinhos;PLUMA_AGRO.PPE.0339.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Pluma Formosa;PLUMA_AGRO.PPE.0335.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) - Plusval Umuarama;PLUSVAL.PPE.0154.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) Em Terceiros - Astra Itapui;ASTRA.PPE.0014.V1;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) Em Terceiros - Plusval Cascavel;PLUSVAL.PPE.0164.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Fabrica de Ração) Para Terceiros - Pluma Bariri;PLUMA_AGRO.PPE.0330.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (FFO) Em Terceiros - Plusval Capanema;PLUSVAL.PPE.0160.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (FFO) Para Terceiros - Plusval Tupassi;PLUSVAL.PPE.0166.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (FFO) Propria - Bello Ap. do Taboado Frango;PLUSVAL.PPE.0161.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (FFO) Propria - Plusval Tupassi;PLUSVAL.PPE.0163.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Frango Vivo - Astra Itapui;ASTRA.PPE.0017.V1;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Frango Vivo - Bello Ap do Taboado;BELLO.PPE.0180.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Frango Vivo - Bello Itaquiraí;BELLO.PPE.0178.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Frango Vivo - Mais Frango;MAIS_FRANGO.PPE.0024.V1;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Frango Vivo - Pluma Formosa;PLUMA_AGRO.PPE.0331.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Em Terceiros - Astra Itapui;ASTRA.PPE.0013.V1;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Em Terceiros - Plusval Capanema;PLUSVAL.PPE.0158.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Industrialização Para Terceiros - DF Aves;DF_AVES.PPE.0012.V3;Planejamento de Produção ao Estoque;DF AVES LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Ordem Processo - Astra;ASTRA.PPE.002.V4;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Ordem Processo - Bello Ap. do Taboado;BELLO.PPE.0167.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Ordem Processo - Bello Itaporã;BELLO.PPE.0170.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Ordem Processo - Bello Itaquirai;BELLO.PPE.0162.V1;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Ordem Processo - Mais Frango;MAIS_FRANGO.PPE.010.V4;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Ordem Processo - Plusval Iporã;PLUSVAL.PPE.0151.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Frigorifico) Ordem Processo - Plusval Umuarama;PLUSVAL.PPE.0165.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Cassilandia;CASSILANDIA.PPE.0018.V3;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Mais Frango;MAIS_FRANGO.PPE.0023.V1;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Brasilia;PLUMA_AGRO.PPE.0346.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Casa Branca;PLUMA_AGRO.PPE.0341.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Cruzeiro do Sul;PLUMA_AGRO.PPE.0348.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Descalvado;PLUMA_AGRO.PPE.0345.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Dois Vizinhos;PLUMA_AGRO.PPE.0326.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Gen Birigui;PLUMA_GEN.PPE.0022.V1;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Gen Tiete;PLUMA_GEN.PPE.0024.V1;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Pluma Louveira;PLUMA_AGRO.PPE.0344.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatório - Plusval Nova Olimpia;PLUSVAL.PPE.0159.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Incubatorio) Em Terceiros - Pluma Dois Vizinhos 0001;PLUMA_AGRO.PPE.0328.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Incubatorio) Em Terceiros - Pluma Dois Vizinhos 0003;PLUMA_AGRO.PPE.0333.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Incubatorio) Em Terceiros - Pluma Faxinal dos Guedes;PLUMA_AGRO.PPE.0329.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Incubatorio) Em Terceiros - Pluma Ipora;PLUMA_AGRO.PPE.0349.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção (Incubatorio) Em Terceiros - Plusval Capanema;PLUSVAL.PPE.0167.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatorio Para Terceiros - Mais Frango;MAIS_FRANGO.PPE.0019.V1;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatorio Para Terceiros - Pluma Ipora;PLUMA_AGRO.PPE.0343.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Incubatorio Para Terceiros - Plusval Nova Olimpia;PLUSVAL.PPE.0162.V1;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Ovos Embrionados - Pluma;PLUMA_AGRO.PPE.0347.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Ovos Ferteis - Pluma;PLUMA_AGRO.PPE.0332.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Ovos Ferteis - Plumagen;PLUMA_GEN.PPE.0023.V1;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Ovos Ferteis Parceria - Pluma;PLUMA_AGRO.PPE.0324.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Manufatura;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Peixe Vivo Parceria - Mar e Terra;MAR_E_TERRA.PPE.0134.V1;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Peixe Vivo Proprio - Mar e Terra Dourados;MAR_E_TERRA.PPE.0131.V1;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Peixe Vivo Proprio - Mar e Terra Rio Brilhante;MAR_E_TERRA.PPE.0133.V1;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Ordem de Produção Peixe Vivo Proprio - Mar e Terra Sante Fe do Sul;MAR_E_TERRA.PPE.0130.V1;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Manufatura;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;PLUSVAL.PPE.0059.V4;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;GPL_TRADING.PPE.0006.V4;Planejamento de Produção ao Estoque;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;MAIS_FRANGO.PPE.0017.V4;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;COPRIMAR.PPE.0008.V4;Planejamento de Produção ao Estoque;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;DF_AVES.PPE.0010.V4;Planejamento de Produção ao Estoque;DF AVES LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;MAR_E_TERRA.PPE.0027.V4;Planejamento de Produção ao Estoque;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;CASSILANDIA.PPE.0017.V4;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;ASTRA.PPE.0011.V4;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Realizar Fechamento de Custos;BELLO.PPE.0055.V4;Planejamento de Produção ao Estoque;BELLO ALIMENTOS LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;PLUSVAL.PPE.0060.V4;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;DF_AVES.PPE.0011.V4;Planejamento de Produção ao Estoque;DF AVES LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;ASTRA.PPE.0007.V4;Planejamento de Produção ao Estoque;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;PLUMA_GEN.PPE.0019.V4;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;MAIS_FRANGO.PPE.0014.V4;Planejamento de Produção ao Estoque;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;COPRIMAR.PPE.0009.V4;Planejamento de Produção ao Estoque;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Marco Uliano;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;DOURAMIX.PPE.0008.V4;Planejamento de Produção ao Estoque;RACOES DOURAMIX LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
P10;Relatórios de Verificação de Custos;GPL_TRADING.PPE.0005.V4;Planejamento de Produção ao Estoque;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Paulo Pacheco;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-04-06 08:52
